,E_Mail,Label
30,"['14', '→', '●', '”', '27', 'Devamı', '4', 'PDF', '″', 'Etiketler', '»', 'PDF', '←', '→', '–', '43', '←', 'İzlediğiniz', '6', 'Download', 'Anasayfa', 'Devamı', 'Download', 'Haberler', '✔', '→', '•', '”', 'Download', 'Devamı', 'Devamı', '—', '”', '»', 'Bu', '…', '15', 'Devamı', '—', '😀', '»', '·', '7', '22', 'Download', '39', '–', '…', '43', '·', '—', '✔', '39', '»', '14', 'PDF', 'Yoksa', 'Haberler', 'Cevapları', '■', '•', '”', '»', '[UNK]', '10', '■', '3', 'Devamı', '·', '”', '–', '—', '6', '24', '″', 'n', '9', '28', '”', '🙂', '1', '”', '22', '16', 'Home', '”', '–', '—', '5', '•', '18', '😀', '♥', 'Haberler', '»', 'n', '✔', '■', '·', '5', '21', '”', '”', 'Devamı', '28', '·', '–', 'Download', '17', 'n', '–', '″', '»', '“', 'PDF', '14', '”', '19', '13', 'Devamı', '—', 'n', 'PDF', '28', '–', '»', '”', 'Haberler', '●', '36', '27', 'Neden', '27', '…', 'Download', 'Download', '←', '←', 'Devamı', '72', 'Devamı', '16', '»', 'Mevlana', 'Devamı', '●', '●', '●', '—', '8', 'Cevap', 'Devamı', '73', '●', '•', '§', '»', '10', '2017', '16', '•', 'Home', '22', '»', '🙂', '13', '✓', 'Ayrıca', '·', '✔', '♥', '›', 'Mevlana', 'PDF', 'Devamı', '•', 'Selamlar', '”', 'Devamı', '·', '…', '■', '•', '»', '9', 'Download', '»', '23', '16', '12', '—', '♦', '17', '😉', '15', '●', 'Neden', '73', 'PDF', '[UNK]', 'Devamı', '26', 'Devamı', '23', '”', '·', '·', '26', '»', '42', '360', 'Devamı', '15', '17', 'Anasayfa', 'PDF', '9', '74', '7', '→', '►', '✔', '·', '21', '♥', 'Cevapları', 'İzlediğiniz']",spam
31,"['»', '•', '»', '9', '●', '§', '►', '🙂', '►', '27', '”', '22', '•']",spam
32,"['•', '√', '13', 'Devamı', '…', '8', 'Download', '•', '18', 'İzlediğiniz', 'Devamı', '•', 'İzlediğiniz', '–', '—', '·', '17', 'Devamı', '·', '”', '→', '36', '»', '10', 'Download', '→', '😊', '·', '»', '42', '19', '—', 'Download', '21', '23', '74', 'PDF', 'Devamı', '→', 'Devamı', 'Download', '14', '→', 'Devamı', '—', 'Selamlar', '“', 'PDF', '23', '§', '•', '27', '•', '😊', '•', '→', '–', '2017', 'Download', 'PDF', '»', 'Devamı', '»', 'PDF', '74', '•', '😀', 'Devamı', 'Download', 'Devamı', '—', 'Mevlana', '—', '”', '●', 'Yoksa', 'PDF', '←', '26', '•', '–', '»', '●', '19', '»', '✔', '»', 'Devamı', '■', '→', '5', '✓', '17', '26', '😀', '→', '11', '←', '»', '»', 'Devamı', '—', '29', '41', '•', '”', '·', '4', '18', '→', '•', '→', '”', '←', '”', '→', '●', '♥', '·', '😉', '✔', '●']",ham
33,"['Home', '”', '“', '”', '←', '–', '—', '»', '•', '41', '►', '»', 'Devamı', '■', '”', '360', 'Devamı', '27', '11', '22', 'PDF', 'Devamı', '•', '✓', '»', 'Devamı', '·', '12', 'PDF', '14', '😀', 'Haberler', '″', '–', '—', '●', '360', '“', '✔', '🙂', '5', '73', 'Bu', '82', '·', '»', '“', '♥', '·', '15', 'Devamı', 'PDF', '·', '…', '24', 'Devamı', '—', '”', 'Devamı', 'PDF', '·', '19', '»', '✔', '•', '6', '…', '►', '→', '3', 'Download']",ham
34,"['Devamı', '41', '♥', '■', '“', '—', '✓', '■', '…', '►', '9', 'Devamı', '21', '»', '–', '73', '2017', '9', 'Devamı', '•', '—', 'Devamı', '4', 'Download', 'Devamı', '23', 'Devamı', '23', '2', 'Haberler', '»', 'Download', '»', '”', '15', '🙂', '»', '►', '–', '—', '73', 'Devamı', '”', 'Haberler', '»', 'Download', '→', '■', '27', '→', 'Devamı', '→', '17', '»', '►', '”', '41', '24', '→', '–', '“', '74', '15', '►', '“', 'Devamı', 'Devamı', '73', '♥', '😀', '43', '”', '😀', 'Download', '”', 'Home', '”', '•', 'Teşekkürler', '•', 'Download', 'Cevapları', 'Devamı', 'Haberler', 'İzlediğiniz', '19', '›', '19', '14', '–', 'Devamı', '→', '12', 'Ayrıca', '14', '»', 'Home', '16', '9', '73', '🙂', 'Devamı', '·', '✔', '›', '•', '←', '✔', '”', '14', '25', '»', '•', '•', '2', 'Devamı', '»', '●', '›', 'Selamlar', '🙂', '28', '27', '…', '19', '•', '•', '16', '→', '■', '″', '■', 'PDF', 'PDF', 'Devamı', '69', '”', '”', '—', '23', 'Devamı', '22', '●', '39', '6', 'Yoksa', '43', '●', 'Devamı', 'Home', 'Download', '23', '10', 'İzlediğiniz', '♥', '→', '—', 'Devamı', '→', 'PDF', 'Mevlana', '·', '←', '§', '§', 'Cevapları', '•', '•', 'Devamı', '69', '■', '22', '19', '28', '27', '🙂', '—', '→', '13', '›', '→', '·', 'Download', '”', 'Download', '“', '“', 'Selamlar', '21', '·', '→', 'PDF', '23', '3', '•', '24', '82', '21', '21', 'Devamı', '13', 'PDF', '11', '·', '←', 'Etiketler', '15', '12', '41', '»', '🙂', '»', '»', '•', '19', 'PDF', 'Devamı', '74', '●', '16', '•', '✓', '●', '😀', '»', '6', '—', '4', 'Home', '11', '🙂', 'Bu', '»', 'PDF', '”', '»', '41', '·', '—', 'Devamı', '→', '—', 'PDF', 'Download', 'Download', '—', '·', '36', 'Devamı', 'PDF', '”', 'Devamı', '6', '·', '12', '36', '28', 'Devamı', '›', '■', '»', 'Bu', '•', 'Download', '←']",spam
35,"['←', '›', '2', '→', '←', 'Devamı', '21', '22', '•', '16', '17', '13', '›', '·', '—', '•', '”', '14', '42', '·', '”', '»', '•', '•', 'Devamı', '28', '19', 'PDF', '17', '—', '“', '27', '·', '»', 'Download', '29', '»', '”', '·', '•', 'PDF', '4', 'Download', '2', '“', '”', '←', '”', '😀', '●', '17', '■']",ham
36,"['♥', '😊', '8', '16', '●', '›', '√', '✔', '6', '6', '·', '›', 'Download', 'Download', '69', '15', '11', '●', 'Devamı', '11', 'Devamı', '10', '”', '›', '15', 'Download', 'n', '😀', '14', '♥', '11', '21', '»', 'Devamı', '→', 'Download', 'Devamı', 'Devamı', 'Etiketler', 'Download', 'Mevlana', '6', 'Devamı', '19', 'Devamı', 'Cevapları', '🙂', '😉', 'Mevlana', '■', 'PDF', '·', '21', '14', '—', 'Anasayfa', '28', '19', '←', '•', '♥', '69', 'Devamı', '●', '»', 'Haberler', 'Download', 'Yoksa', '»', 'PDF', '►', '■', '—', '“', '•', '”', '✔', 'PDF', '»', '“', '[UNK]', '😉', '»', '4', 'Devamı', '•', '24', '”', '69', '4', '←', '»', '18', '←', '6', '“', '13', '😉', '·', 'Devamı', '28', '82', '24', 'Download', '»', '16', '•', '→', 'PDF', 'Download', 'Haberler', '11', '→', '—', 'PDF', '8', '16', '19', 'İzlediğiniz', '–', '19', '″', '·', '»', '″', 'Download', '»', '360', '9', '←', '360', '74', '😀', 'Devamı', '→', '—', '😀', '1', '”', 'Yoksa', '–', 'Devamı', '72', 'Bu', 'PDF', '•', '21', '►', '13', '25', '1', '·', 'Bu', '●', '—', 'Teşekkürler', '●', '24', '·', '→', '…', 'Mevlana', '»', '[UNK]', '5', '“', '14', '—', 'Devamı', '🙂', '19', 'PDF', '14', '11', '·', '·', '13', '”', '»', '←', '“', '√', 'Devamı', 'Ayrıca', '»', 'Devamı', 'Download', '»', '39', '→', '♥', '»', '16', '26', '–', '—', '14', '»', '11', '72', 'Home', 'Devamı', 'Devamı', '–', '←', '●', '22', '—', '•', 'Devamı', '·', '360', '42', '»', '27', '•', '←', 'Download', '22', '→', 'Devamı', 'Cevapları', 'Download', '→', '—', '”', '5', '•', '[UNK]', 'Cevap', '”', '28', '9', '28', '→', '27', '21', '2', '»', '26', '»', 'Download', '🙂', 'Devamı', '27', 'Devamı', 'Download', '√', 'Devamı', '🙂', '»', '●', '·', 'Neden', '”', '♥', '3', '→', '►', '→', '”', 'n', '69', 'Devamı', '19', '73', '»', '😀', 'Devamı', '23', '21', '[UNK]', '”', '»', 'Download', '23', '←', '■', 'Devamı', '“', '18', 'Devamı', '1', '·', '😀']",ham
37,"['”', '—', '►', 'PDF', '”', 'Download', '”', '18', '■', '►', '”', '—', '24', '·', '»', '”', '—', 'PDF', '”', '·', '29', '←', '←', '19', '74', '😀', '←', '»', '23', 'Devamı', '5', 'Download', '✔', '●', '»', '•', '22', 'PDF', '»', 'Cevap', '›', '»', '”', '😉', 'Devamı', '•', '»', '•', '→', '”', 'Home', 'Download', '→', 'Devamı', '·', '●', '•', '–', '”', '”', '14', '18', '–', '”', '»', '4', '→', '22', '●', '19', '”', '″', 'PDF', '—', '»', '15', '›', '8', '»', '24', 'Devamı', '”', 'PDF', '16', '13', '—', '”', '12', 'Devamı', '21', 'Download', '13', '→', '✔', '·', 'Devamı', '—', 'Selamlar', '»', '—', '27', '·', '♦', '6', 'Devamı', '←', '•', '→', '13', 'Devamı', 'PDF', '16', 'Download', 'Download', '»', '61', '›', 'Haberler', 'Devamı', '»', '19', '●', '2017', '12']",ham
38,"['Yoksa', 'Anasayfa', '18', '·', 'Neden', '✔', 'Devamı', '24', 'Devamı', 'Download', '♥', '→', '—', '→', '3', '8', '7', '·', '”', '✔', '16', 'Devamı', '♥', 'Etiketler', 'Download', 'Anasayfa', '13', '72', 'Devamı', '28', '·', '22', '»', '—', '😀', '74', 'PDF', '»', 'Devamı', 'PDF', '—', '42', '13', '22', 'Devamı', '😀', 'Download', '•', 'Etiketler', '»', '—', '·', '•', '3', 'Download', 'Devamı', '•', '·', '→', 'Download', 'Devamı', '”', '24', '·', '4', '·', '→', '😉', 'Bu', '4', '😀', '•', '•', '·', '»', '73', '—', 'Download', '→', '·', '»', '69', '·', '9', '“', '72', 'Devamı', '—', '”', '›', '4', '·', '74', 'Download', '»', '•', 'Anasayfa', '–', '→', '»', '1', 'Devamı', '73', '82', '●', '·', 'Download', '■', '11', '•', '§', 'Devamı', 'Download']",ham
39,"['»', '72', 'Download', 'Ayrıca', 'PDF', 'Download', '›', '23', '“', '→', '17', '25', '9', '■', '19', 'Haberler', '»', 'Download', '✔', '2', '•', '73', '·', 'Devamı', '→', '21', '12', '•', '19', '16', '•', '360', '✓', '♦', '·', '»', '→', '»', 'Home', 'Devamı', '28', '…', '♦', '16', 'PDF', '“', 'Devamı', '»', '72', '15', '•', '●', '”', '😉', '73', '✔', '·', '✔', 'Devamı', '72', '›', '🙂', '·', '·', '→', '8', '►', '28', '←', '”', '”', '·', '61', '5', '36', '“', '→', '2', '39', '15', '§', 'Mevlana', '•', '·', '23', '6', '2', '🙂', '22', '•', '·', '—', '15', 'Devamı', '🙂', 'Haberler', '←', '8', 'Download', '6', '»', '7', '·', '15', '39', '·', 'Cevap', '24', '2', '♥', '26', 'Devamı', '»', 'Devamı', 'Yoksa', '11', 'Devamı', '—', '6', '—', 'Devamı', '1', 'Download', '»', '73', '”', '27', '”', 'Haberler', '»', '18', '→', '1', 'PDF', '·', '28', '8', '»', '—', '”', '42', 'Devamı', 'Ayrıca', '”', '»', '11', '●', '—', '”', 'Download', '■', '43', 'Devamı', '[UNK]', '”', '23', '73', 'Download', '”', 'Devamı', '·', '🙂', '←', '28', '14', '●', '✔', '»', '14', '”', 'Ayrıca', 'PDF', '–', '🙂', 'Download', '›', '12', 'Devamı', '2', 'Devamı', '•']",spam
40,"['Devamı', '»', '—', 'PDF', '18', '9', '“', 'n', 'Bu', 'PDF', 'Devamı', 'Download', '😀', 'PDF', '36', '—', '”', '–', 'Cevap', 'Neden', '—', '10', '39', 'Devamı', '”', '”', '“', '»', 'Home', '■', '14', '—', '…', '→', '←', '“']",ham
41,"['36', '–', '✔', 'Devamı', '360', 'Devamı', '8', '»', 'Devamı', '►', '7', '»', '9', '🙂', '…', '•', 'PDF', '39', '69', '→', '·', '74', '4', '—', '22', '»', 'Cevap', 'PDF', '→', '←', '✔', '»', '·', '✓', 'PDF', '♥', '8', '•', '←', '…', '13', '74', 'Download', '»', '2', '8', '←', '“', '28', '→', '5', '28', '21', '”', '→', '13', 'PDF', 'Neden', 'Haberler', '—', 'Download', '§', '16', '”', 'Devamı', 'PDF', '14', '😀', '14', '·', '·', 'Devamı', 'Devamı', 'Mevlana', '●', 'Devamı', '21', '15', '♥', '→', '”', 'Download', '■', '9', '11', '5', '14', '16', '•', '●', 'Download', '26', 'PDF', '■', '36', '»', '←', '”', '—', '”', '—', '27', '–', '✓', '14', '24', '21', '16', '18', '●', '23', '8', 'Download']",ham
42,"['14', 'PDF', '♦', '”', 'PDF', 'Mevlana', '41', '»', '5', '14', '8', '27', '4', 'Neden', 'Anasayfa', 'Yoksa', '♥', '»', '–', '·', '§']",ham
43,"['12', 'Download', '”', 'Devamı', '24', '24', '“', '►', 'Haberler', '”', '”', '·', '•', 'Devamı', 'Haberler', '36', '■', '»', '29', 'Download', '→', '♥', 'Yoksa', 'Download', 'İzlediğiniz', '←', '42', '[UNK]', '”', 'Devamı', '→', '—', '”', '23', '✔', '·', '—', '→', '•', '42', '27', 'Devamı', '28', '·', 'Mevlana', '»', '●', '←', 'Devamı', '•', '—', '•', '→', 'Teşekkürler', '”', '•', '—', '27', '»', '”', 'Haberler', '18', '22', 'PDF', '→', '→', 'PDF', '“', '■', '•', '·', 'İzlediğiniz', '“', '→', '”', 'Download', 'Download', '15', '42', '—', '►', 'PDF', '•', '√', '41', 'Haberler', '●', '”', '→', '”', 'Download', '●', 'Devamı', '·', '●', '—', '√', '»', 'Devamı', '—', 'Devamı', '25', '14', '3', '·', 'n', '12', '23', '·']",spam
44,"['›', '✓']",ham
45,"['·', '82', '»', 'Devamı', '—', '“', '1', '4', 'İzlediğiniz', '19', '■', '”', 'Devamı', '16', '♥', '•', '🙂', '→', 'PDF', '–', '√', '22', '13', '13', 'PDF', '—', '”', 'Devamı', '14', '😊', '”', '🙂', '»', '»', '—', '»', '4', '·', '–', '•', '→', '■', '–', '›', '→', '9', '←', '43', 'PDF', '–', 'Devamı', '›', '–', 'Download', '74', '14', '27', 'PDF', '•', '18', 'Haberler', '13', '…', '3', '—', '2017', 'Download', '12', '7', 'Haberler', '•', '←', '→', '•', 'PDF', '→', '·', '•', '22', '•', '←', '11', '·', 'n', '5', '»', 'Download', 'Devamı', '•', '■', '●', 'Devamı', '»', '73', '←', '●', '9', '″', '8', '·', '“']",spam
46,"['11', '←', '14', '5', '36', '2']",spam
47,"['»', '■', '»', '—', '»', 'PDF', '”', 'PDF', '✔', '»', '19', 'Devamı', '”', '✔', '69', '→', '·', '19', '4', '16', '·', '»', '•', '›', 'Devamı', 'Download', '😊', '2', '″', '8', 'Download', 'Devamı', 'n', '–', '—', '[UNK]', '✔', '√', 'Download', '4', '14', 'Devamı', '»', 'Download', '–', '·', '·', '—', 'Ayrıca', '21', '•', '·', '😀', '15', 'Devamı', 'Devamı', 'n', '14', '27', '🙂', '·', '•', '·', 'Neden', '7', '—', '…', 'Devamı', '·', '—', '36', '•', 'Home', '18', '→', '·', '✓', '19', 'Download', '2017', 'Cevap', 'Home', '—', '→', '§', '”', '·', '29', '■', '28', '”', '“', '—', 'Download', '●', 'PDF', 'Devamı', '🙂', '–', 'Anasayfa', 'PDF', '…', '»', 'Yoksa', '[UNK]', '27', '61', '·', '←', '→', '·', '14', '24', 'Devamı', '🙂', '″', 'Bu', '”', 'Devamı', '—', '·', '14', '82', '🙂', '🙂', '39', 'Download', '2', 'Anasayfa', '■', '–', '6', '●', '360', '3', '“', '—', '😊', 'Download', '·', '9', 'PDF', 'Devamı', '←', '😀', '—', '—', '21', '•', '11', '←', '14', '42', '■', '”', '27', '·', '8', '·', '—', '🙂', '·', '27', '73', '8', '😀', 'PDF', '—', '“', 'Mevlana', 'Mevlana', '♥', '■', 'İzlediğiniz', '[UNK]', '14', '●', '”', '42', '→', '4', '”', '15', '22', '›', '•', '”', '→', '←', 'Mevlana', '22', '”', '2', 'Haberler', '■', 'Devamı', '←', 'Devamı', '—', '”', 'Devamı', '”', 'Download', '—', 'Yoksa', '♥', '“', 'Devamı', '19', 'Haberler', '—', '·', '›', '·', 'Devamı', '😀', '18', 'Devamı', '—', 'Download', '●', 'Anasayfa', 'Devamı', 'PDF', 'Devamı', 'PDF', '•', '♦', '»', '26', 'PDF', '→', 'Mevlana', 'Download', 'PDF', '—', '42', '360', 'İzlediğiniz', '😀', '·', '»', '·', '·', '“', '»', '😀', '•', '→', '”', '”', '√', '●', '–', '›', '·', '6', '■', 'PDF', '14', '6', 'Download', '28', 'Devamı', '28', '14', '•', '♥', '”', 'PDF', '😀', '►', '■', '✔', '″', '♦', '—', '←', 'Selamlar', '—', '42', '■', '”', '·', 'Neden', '·', '←', 'Devamı', '→', 'PDF', '•', 'Download', 'Devamı', '»', '21', 'Selamlar', 'Download', 'Devamı', '10', '✔', '…', 'Haberler', '›', '3', '»', 'PDF', '·', '·', '»', '18', '360', 'Download', '←', '■', '–', 'Devamı', '69', 'Devamı', 'PDF', 'Haberler', '»', '😀', '”', '72', '”', 'Devamı', '9', '”', '•', '»', '·', '😀', '•', '→', '19', '·', '17', '17', '→', 'PDF', '—', '13', '15', '»', 'İzlediğiniz', 'Anasayfa', '…', '►', '•', '←', '🙂', 'Download', '·', '—', '82', '42', '•', '·', '🙂', 'PDF', '😊', '36', '►', 'Bu', 'PDF', '🙂', '11', '—', '•', '■', '»', 'Download', 'Haberler', '§', '12', '►', 'Selamlar', '♥', '1', '″', '●', 'Haberler', '–', '14', 'PDF', '·', '←', '🙂', 'Etiketler', '✔', 'PDF', '29', '•', '›', '→', '18', '″', '😉', '—', '22', '·', '4', '14', '73', '29', '…', '→', '●', '🙂', 'Download', 'PDF', '•', '←', '»', '13', '29', '”', '·', '•', '•', '26', '»', '·', 'Devamı', 'PDF', '·', 'Download', '39', '♥', 'Devamı', '•', 'Devamı', '»', '13', '»', 'Devamı', '»', '16', '69', '•', '·', '73', '»', '•', '»', 'Devamı', '28', 'Download', '•', '42', '”', '😊', '»', 'PDF', '14', 'Mevlana', '14', '11', '—', 'Devamı', '…', 'Etiketler', '→', '😀', '12', '26', '21', '·', '·', '»', '25', '●', '21', '→', '§', '•', '■', '—', '✔', 'Devamı', 'Devamı', '26', '←', '42', 'Devamı', '·', '”', '5', '36', '✔', '←', 'Neden', 'Devamı', 'Devamı', '§', '←', '→', '→', '●', 'Home', 'Anasayfa', 'Devamı', '24', '22', '›', '♥', '21', '15', '13', 'Devamı', '1', '😀', 'PDF', 'Home', '►', 'Devamı', '»', '3', '13', '21', '36', '»', '6', '–', 'Mevlana', '74', '“', '”', '»', '√', '—', '25', '»', '2', 'İzlediğiniz', '😀', 'Devamı', '”', 'Devamı', '11', 'PDF', '♥', '›', '24', 'PDF', 'Devamı', '”', 'Yoksa', 'Devamı', '🙂', '9', '8', '»', '36', '74', 'Download', '♦', '19', 'Devamı', '16', '←', '15', '36', '→', '11', 'PDF', '16', '24', '…', '»', '→', '♦', 'PDF', '●', '…', 'Download', 'PDF', 'Download', '13', 'Cevap', 'Devamı', '→', '✔', '😀', '😀', '10', '–', '”', '19', '🙂', 'n', '9', '22', '♥', '●', 'Download', '28', 'Download', '😉', '✔', '22', '4', '13', '”', '←', '11', '”', '28', '14', '←', '22', '»', '26', '»', '»', 'Devamı', '13', '—', '19', '”', '»', 'Download', '●', '9', '»', '13', '22', '”', '5', '13', '•', '·', '18', '·', '♥', '23', '·', '✓', '23', '2', '✔', '“', '→', '19']",ham
